,date,street,level,median_length,median_delay,median_speed_kmh,median_record,id,y5,y3,y4,city
16618,2022-08-31,Jalan Progo,3,297.5,125.75,6.187499949999999,9.0,2022-08-31_Jalan Progo,4,1,0,KOTA BANDUNG
16619,2022-08-31,Jalan Purwakarta,3,531.0,88.0,11.685,6.5,2022-08-31_Jalan Purwakarta,1,1,3,KOTA BANDUNG
16620,2022-08-31,Jalan Raya Bojongsoang,3,273.0,111.0,7.02,1.0,2022-08-31_Jalan Raya Bojongsoang,4,1,0,KOTA BANDUNG
16621,2022-08-31,Jalan Raya Dayeuhkolot,3,508.0,110.0,10.82,9.0,2022-08-31_Jalan Raya Dayeuhkolot,1,1,3,KOTA BANDUNG
16622,2022-08-31,Jalan Raya Lembang,1,762.0,63.0,18.79,2.0,2022-08-31_Jalan Raya Lembang,0,0,3,KOTA BANDUNG
16623,2022-08-31,Jalan Raya Randusari,2,568.0,101.0,10.33,4.0,2022-08-31_Jalan Raya Randusari,1,1,3,KOTA BANDUNG
16624,2022-08-31,Jalan Raya Sapan,4,314.5,312.25,2.96,17.5,2022-08-31_Jalan Raya Sapan,4,1,0,KOTA BANDUNG
16625,2022-08-31,Jalan Rumah Sakit,2,1407.0,138.5,17.7775,13.5,2022-08-31_Jalan Rumah Sakit,0,0,2,KOTA BANDUNG
16626,2022-08-31,Jalan Seram,3,391.0,106.0,6.62,14.0,2022-08-31_Jalan Seram,4,1,0,KOTA BANDUNG
16627,2022-08-31,Jalan Sukabumi,3,647.0,90.0,14.33,2.0,2022-08-31_Jalan Sukabumi,1,0,3,KOTA BANDUNG
16628,2022-08-31,Jalan Sumatra,3,344.5,102.75,8.7450005,7.5,2022-08-31_Jalan Sumatra,4,1,0,KOTA BANDUNG
16629,2022-08-31,Jalan Sumbawa,2,525.0,72.0,13.005,5.0,2022-08-31_Jalan Sumbawa,1,0,3,KOTA BANDUNG
16630,2022-08-31,Jalan Sunda,3,568.0,96.0,11.83,12.0,2022-08-31_Jalan Sunda,1,0,3,KOTA BANDUNG
16631,2022-08-31,Jamika,3,563.0,103.0,11.98,7.0,2022-08-31_Jamika,1,1,3,KOTA BANDUNG
16632,2022-08-31,Jatihandap,2,578.0,77.0,10.29,2.0,2022-08-31_Jatihandap,1,1,3,KOTA BANDUNG
16633,2022-08-31,Jenderal AH Nasution,2,1250.25,113.5,19.814999,33.5,2022-08-31_Jenderal AH Nasution,0,0,2,KOTA BANDUNG
16634,2022-08-31,Jenderal Ahmad Yani,3,890.0,101.75,13.5375005,20.5,2022-08-31_Jenderal Ahmad Yani,1,0,3,KOTA BANDUNG
16635,2022-08-31,Jenderal Haji Amir Machmud,3,432.0,110.25,9.4775,7.0,2022-08-31_Jenderal Haji Amir Machmud,4,1,0,KOTA BANDUNG
16636,2022-08-31,Jenderal Ibrahim Adjie,2,1042.0,93.5,18.57,23.5,2022-08-31_Jenderal Ibrahim Adjie,0,0,2,KOTA BANDUNG
16637,2022-08-31,Jenderal Sudirman,3,810.25,105.5,12.71,13.5,2022-08-31_Jenderal Sudirman,1,0,3,KOTA BANDUNG
16638,2022-08-31,KH Ahmad Dahlan,2,722.0,80.0,15.475,10.0,2022-08-31_KH Ahmad Dahlan,1,0,3,KOTA BANDUNG
16639,2022-08-31,KH Wahid Hasyim,3,724.0,77.0,11.62,64.0,2022-08-31_KH Wahid Hasyim,3,0,3,KOTA BANDUNG
16640,2022-08-31,Kalipah Apo,2,581.0,89.5,10.504999,10.0,2022-08-31_Kalipah Apo,1,1,3,KOTA BANDUNG
16641,2022-08-31,Kamuning,1,237.0,67.0,5.82,2.0,2022-08-31_Kamuning,4,1,0,KOTA BANDUNG
16642,2022-08-31,Kapten Tata Natanegara,2,151.5,96.75,3.53,14.0,2022-08-31_Kapten Tata Natanegara,4,1,0,KOTA BANDUNG
16643,2022-08-31,Karapitan,2,709.0,87.0,14.7,13.0,2022-08-31_Karapitan,1,0,3,KOTA BANDUNG
16644,2022-08-31,Karawitan,3,394.0,123.0,8.14,10.0,2022-08-31_Karawitan,4,1,0,KOTA BANDUNG
16645,2022-08-31,Kawaluyaan,3,453.0,75.0,11.82,3.0,2022-08-31_Kawaluyaan,1,1,3,KOTA BANDUNG
16646,2022-08-31,Kebon Kopi,2,632.0,66.0,16.41,3.0,2022-08-31_Kebon Kopi,1,0,3,KOTA BANDUNG
16647,2022-08-31,Kepatihan,3,255.0,82.0,7.32,5.0,2022-08-31_Kepatihan,4,1,0,KOTA BANDUNG
16648,2022-08-31,Kesatriaan,3,265.0,154.0,4.95,2.0,2022-08-31_Kesatriaan,4,1,0,KOTA BANDUNG
16649,2022-08-31,Kliningan,3,320.0,162.0,7.38,4.5,2022-08-31_Kliningan,4,1,0,KOTA BANDUNG
16650,2022-08-31,Komodor Udara Supadio,3,359.0,87.0,10.36,2.0,2022-08-31_Komodor Udara Supadio,4,1,0,KOTA BANDUNG
16651,2022-08-31,Kopo,3,557.0,118.25,9.5574995,10.5,2022-08-31_Kopo,1,1,3,KOTA BANDUNG
16652,2022-08-31,Kopo Permai,3,248.0,146.0,5.27,4.0,2022-08-31_Kopo Permai,4,1,0,KOTA BANDUNG
16653,2022-08-31,LLRE Martadinata,2,692.25,104.25,12.5575,17.5,2022-08-31_LLRE Martadinata,1,0,3,KOTA BANDUNG
16654,2022-08-31,Lapang Supratman,3,319.0,81.0,9.3,2.0,2022-08-31_Lapang Supratman,4,1,0,KOTA BANDUNG
16655,2022-08-31,Laswi,3,424.0,102.0,9.865,5.0,2022-08-31_Laswi,4,1,0,KOTA BANDUNG
16656,2022-08-31,Lembong,2,460.0,67.5,12.965,10.5,2022-08-31_Lembong,1,0,3,KOTA BANDUNG
16657,2022-08-31,Lengkong Besar,2,1054.0,89.5,17.817500000000003,8.5,2022-08-31_Lengkong Besar,0,0,2,KOTA BANDUNG
16658,2022-08-31,Lengkong Kecil,3,528.0,108.25,11.595,15.0,2022-08-31_Lengkong Kecil,1,1,3,KOTA BANDUNG
16659,2022-08-31,Leumah Neundeut,2,467.0,75.0,11.57,14.0,2022-08-31_Leumah Neundeut,1,1,3,KOTA BANDUNG
16660,2022-08-31,Leuwi Panjang,2,720.0,86.0,14.17,7.0,2022-08-31_Leuwi Panjang,1,0,3,KOTA BANDUNG
16661,2022-08-31,Leuwipanjang,5,22.0,-1.0,0.0,60.0,2022-08-31_Leuwipanjang,3,2,1,KOTA BANDUNG
16662,2022-08-31,Lodaya,3,414.0,76.0,11.59,4.0,2022-08-31_Lodaya,1,1,3,KOTA BANDUNG
16663,2022-08-31,Logam,3,413.0,83.0,8.84,10.0,2022-08-31_Logam,4,1,0,KOTA BANDUNG
16664,2022-08-31,Mahar Martanegara,2,539.0,90.5,11.75,7.0,2022-08-31_Mahar Martanegara,1,1,3,KOTA BANDUNG
16665,2022-08-31,Mahmud,3,413.0,128.0,7.51,11.0,2022-08-31_Mahmud,4,1,0,KOTA BANDUNG
16666,2022-08-31,Maleber Utara,3,795.5,109.5,18.93,8.5,2022-08-31_Maleber Utara,0,0,3,KOTA BANDUNG
16667,2022-08-31,Margacinta,3,910.5,136.75,13.4750005,23.5,2022-08-31_Margacinta,1,0,3,KOTA BANDUNG
16668,2022-08-31,Mekar Kencana,4,278.5,189.5,3.845,9.0,2022-08-31_Mekar Kencana,4,1,0,KOTA BANDUNG
16669,2022-08-31,Mekar Utama,3,213.0,104.0,6.07,5.0,2022-08-31_Mekar Utama,4,1,0,KOTA BANDUNG
16670,2022-08-31,Melong Raya,2,343.0,73.0,9.18,10.0,2022-08-31_Melong Raya,4,1,0,KOTA BANDUNG
16671,2022-08-31,Melongasih,3,293.0,85.0,8.21,4.0,2022-08-31_Melongasih,4,1,0,KOTA BANDUNG
16672,2022-08-31,Merdeka,2,748.0,112.0,14.69,10.0,2022-08-31_Merdeka,1,0,3,KOTA BANDUNG
16673,2022-08-31,Mohammad Ramdan,2,510.5,81.5,11.64,16.0,2022-08-31_Mohammad Ramdan,1,0,3,KOTA BANDUNG
16674,2022-08-31,Mohammad Toha,3,849.0,107.5,14.29,35.0,2022-08-31_Mohammad Toha,0,0,3,KOTA BANDUNG
16675,2022-08-31,Mustang,4,327.0,218.0,4.45,3.0,2022-08-31_Mustang,4,1,0,KOTA BANDUNG
16676,2022-08-31,N11 Flyover Kopo-Cibaduyut,5,1194.0,-1.0,0.0,120.0,2022-08-31_N11 Flyover Kopo-Cibaduyut,3,2,1,KOTA BANDUNG
16677,2022-08-31,N11 Jalan Raya Cibiru,3,380.0,104.0,9.299999,12.0,2022-08-31_N11 Jalan Raya Cibiru,4,1,0,KOTA BANDUNG
16678,2022-08-31,N11 Jenderal AH Nasution,3,477.0,122.25,9.605,11.5,2022-08-31_N11 Jenderal AH Nasution,1,1,0,KOTA BANDUNG
16679,2022-08-31,N11 Jenderal Haji Amir Machmud,2,1380.0,91.5,24.49,27.0,2022-08-31_N11 Jenderal Haji Amir Machmud,0,0,2,KOTA BANDUNG
16680,2022-08-31,N11 Jenderal Sudirman,3,903.0,91.5,16.055,11.5,2022-08-31_N11 Jenderal Sudirman,0,0,3,KOTA BANDUNG
16681,2022-08-31,N11 Rajawali Barat,2,952.0,69.5,21.52,8.0,2022-08-31_N11 Rajawali Barat,0,0,2,KOTA BANDUNG
16682,2022-08-31,N11 Soekarno-Hatta,2,1108.0,102.0,21.57,61.0,2022-08-31_N11 Soekarno-Hatta,0,0,2,KOTA BANDUNG
16683,2022-08-31,Naripan,2,757.0,78.0,15.595,10.0,2022-08-31_Naripan,1,0,3,KOTA BANDUNG
16684,2022-08-31,Otto Iskandardinata,3,1082.0,113.0,16.8,14.0,2022-08-31_Otto Iskandardinata,0,0,2,KOTA BANDUNG
16685,2022-08-31,PHH Mustofa,3,1033.5,99.0,17.32,29.0,2022-08-31_PHH Mustofa,0,0,2,KOTA BANDUNG
16686,2022-08-31,PSM,3,227.0,193.0,3.94,4.5,2022-08-31_PSM,4,1,0,KOTA BANDUNG
16687,2022-08-31,Pacuan Kuda,3,335.0,170.25,5.52,7.0,2022-08-31_Pacuan Kuda,4,1,0,KOTA BANDUNG
16688,2022-08-31,Padasuka,2,586.0,100.75,8.95,5.0,2022-08-31_Padasuka,1,1,3,KOTA BANDUNG
16689,2022-08-31,Pagarsih,3,812.0,98.75,12.965,8.0,2022-08-31_Pagarsih,1,0,3,KOTA BANDUNG
16690,2022-08-31,Pagermaneuh,1,457.0,74.75,11.375,2.5,2022-08-31_Pagermaneuh,1,1,3,KOTA BANDUNG
16691,2022-08-31,Pahlawan,3,290.0,100.0,6.79,8.0,2022-08-31_Pahlawan,4,1,0,KOTA BANDUNG
16692,2022-08-31,Pahlawan (Jalur Lambat),2,179.0,88.75,5.1850000000000005,8.5,2022-08-31_Pahlawan (Jalur Lambat),4,1,0,KOTA BANDUNG
16693,2022-08-31,Pajajaran,2,849.75,87.25,17.085,20.0,2022-08-31_Pajajaran,0,0,3,KOTA BANDUNG
16694,2022-08-31,Pakar Barat,2,725.0,74.5,12.77,3.0,2022-08-31_Pakar Barat,1,0,3,KOTA BANDUNG
16695,2022-08-31,Panatayuda,4,155.0,99.5,4.63,4.0,2022-08-31_Panatayuda,4,1,0,KOTA BANDUNG
16696,2022-08-31,Panjunan,3,393.0,116.0,7.57,11.0,2022-08-31_Panjunan,4,1,0,KOTA BANDUNG
16697,2022-08-31,Papanggungan,3,201.0,105.5,5.6,4.0,2022-08-31_Papanggungan,4,1,0,KOTA BANDUNG
16698,2022-08-31,Parakan Saat,2,656.5,84.0,10.855,8.0,2022-08-31_Parakan Saat,1,0,3,KOTA BANDUNG
16699,2022-08-31,Pasir Impun,3,665.5,110.0,14.9025,8.0,2022-08-31_Pasir Impun,1,0,3,KOTA BANDUNG
16700,2022-08-31,Pasir Koja,2,608.0,81.0,12.75,15.0,2022-08-31_Pasir Koja,1,0,3,KOTA BANDUNG
16701,2022-08-31,Pasirmuncang,2,262.0,79.0,7.64,10.0,2022-08-31_Pasirmuncang,4,1,0,KOTA BANDUNG
16702,2022-08-31,Paskal HyperSquare,2,284.0,93.5,6.035,3.0,2022-08-31_Paskal HyperSquare,4,1,0,KOTA BANDUNG
16703,2022-08-31,Pasteur,3,629.0,97.5,13.225,13.5,2022-08-31_Pasteur,1,0,3,KOTA BANDUNG
16704,2022-08-31,Pelajar Pejuang 45,3,726.5,85.0,14.225,11.0,2022-08-31_Pelajar Pejuang 45,1,0,3,KOTA BANDUNG
16705,2022-08-31,Perintis,2,661.0,87.75,11.8175,10.5,2022-08-31_Perintis,1,0,3,KOTA BANDUNG
16706,2022-08-31,Pesantren,2,678.0,68.0,18.25,9.0,2022-08-31_Pesantren,0,0,3,KOTA BANDUNG
16707,2022-08-31,Peta,2,907.0,112.0,14.29,21.0,2022-08-31_Peta,1,0,3,KOTA BANDUNG
16708,2022-08-31,Prabu Dimuntur,4,340.0,147.0,6.64,12.0,2022-08-31_Prabu Dimuntur,4,1,0,KOTA BANDUNG
16709,2022-08-31,Prof Dr Ir Sutami,2,609.0,84.0,13.93,11.0,2022-08-31_Prof Dr Ir Sutami,1,0,3,KOTA BANDUNG
16710,2022-08-31,Prof Dr Surya Sumantri,3,1032.0,99.0,13.53,16.0,2022-08-31_Prof Dr Surya Sumantri,0,0,3,KOTA BANDUNG
16711,2022-08-31,Prof Eyckman,3,282.0,97.0,7.81,7.0,2022-08-31_Prof Eyckman,4,1,0,KOTA BANDUNG
16712,2022-08-31,Prof Mochtar Kusumaatmadja,2,1581.0,75.5,34.28,2.0,2022-08-31_Prof Mochtar Kusumaatmadja,0,0,2,KOTA BANDUNG
16713,2022-08-31,Pungkur,3,570.75,111.0,10.95,12.0,2022-08-31_Pungkur,1,1,3,KOTA BANDUNG
16714,2022-08-31,Purnawarman,3,470.0,284.0,4.92,5.0,2022-08-31_Purnawarman,4,1,0,KOTA BANDUNG
16715,2022-08-31,R A A Martanegara,3,256.0,104.0,7.1,3.0,2022-08-31_R A A Martanegara,4,1,0,KOTA BANDUNG
16716,2022-08-31,RA Wiranatakusumah,3,694.0,124.5,12.674999,15.0,2022-08-31_RA Wiranatakusumah,1,0,3,KOTA BANDUNG
16717,2022-08-31,Rajawali Timur,2,387.5,88.0,6.565,13.5,2022-08-31_Rajawali Timur,4,1,0,KOTA BANDUNG
16718,2022-08-31,Rancabolang,2,603.0,83.5,14.095,9.0,2022-08-31_Rancabolang,1,0,3,KOTA BANDUNG
16719,2022-08-31,Rancapacing,2,1010.0,74.0,24.71,11.0,2022-08-31_Rancapacing,0,0,2,KOTA BANDUNG
16720,2022-08-31,Sampurna,3,217.0,118.0,5.01,4.0,2022-08-31_Sampurna,4,1,0,KOTA BANDUNG
16721,2022-08-31,Sangkuriang,2,292.0,76.5,8.254999999999999,4.0,2022-08-31_Sangkuriang,4,1,0,KOTA BANDUNG
16722,2022-08-31,Sariasih,3,328.0,99.0,6.855,9.0,2022-08-31_Sariasih,4,1,0,KOTA BANDUNG
16723,2022-08-31,Sarijadi,2,622.0,64.0,16.8,10.0,2022-08-31_Sarijadi,1,0,3,KOTA BANDUNG
16724,2022-08-31,Sarimanah,3,486.0,85.0,11.11,4.0,2022-08-31_Sarimanah,1,1,3,KOTA BANDUNG
16725,2022-08-31,Sarirasa,4,291.0,108.0,6.58,6.0,2022-08-31_Sarirasa,4,1,0,KOTA BANDUNG
16726,2022-08-31,Sariwangi,3,348.0,247.0,4.03,9.0,2022-08-31_Sariwangi,4,1,0,KOTA BANDUNG
16727,2022-08-31,Sederhana,2,666.5,85.0,12.05,9.5,2022-08-31_Sederhana,1,0,3,KOTA BANDUNG
16728,2022-08-31,Sekejati,2,674.0,110.25,9.7325,4.0,2022-08-31_Sekejati,1,1,3,KOTA BANDUNG
16729,2022-08-31,Sersan Bajuri,2,789.0,85.0,15.71,6.0,2022-08-31_Sersan Bajuri,1,0,3,KOTA BANDUNG
16730,2022-08-31,Siliwangi,2,511.0,96.0,12.8925,5.5,2022-08-31_Siliwangi,1,1,3,KOTA BANDUNG
16731,2022-08-31,Sindang Sari,2,445.0,79.0,11.56,4.0,2022-08-31_Sindang Sari,1,1,3,KOTA BANDUNG
16732,2022-08-31,Sindang Sirna,2,461.0,99.75,10.3525,7.5,2022-08-31_Sindang Sirna,1,1,3,KOTA BANDUNG
16733,2022-08-31,Soekarno-Hatta,2,944.0,88.5,16.34,9.0,2022-08-31_Soekarno-Hatta,0,0,3,KOTA BANDUNG
16734,2022-08-31,Soekarno-Hatta (Jalur Lambat),2,1049.0,116.0,18.4,15.0,2022-08-31_Soekarno-Hatta (Jalur Lambat),0,0,2,KOTA BANDUNG
16735,2022-08-31,Solontongan,4,239.0,264.0,2.78,7.0,2022-08-31_Solontongan,4,1,0,KOTA BANDUNG
16736,2022-08-31,Sriwijaya,2,632.0,89.0,11.06,5.0,2022-08-31_Sriwijaya,1,1,3,KOTA BANDUNG
16737,2022-08-31,Suka Resmi,3,229.0,94.0,6.19,18.0,2022-08-31_Suka Resmi,4,1,0,KOTA BANDUNG
16738,2022-08-31,Sukahaji,2,717.0,88.25,14.4475,5.5,2022-08-31_Sukahaji,1,0,3,KOTA BANDUNG
16739,2022-08-31,Sukajadi,2,1907.0,114.5,24.4875,18.0,2022-08-31_Sukajadi,0,0,2,KOTA BANDUNG
16740,2022-08-31,Sukamaju,3,405.0,196.75,5.6275,10.0,2022-08-31_Sukamaju,4,1,0,KOTA BANDUNG
16741,2022-08-31,Sukaraja,3,377.0,102.0,9.08,3.0,2022-08-31_Sukaraja,4,1,0,KOTA BANDUNG
16742,2022-08-31,Sukawarna,3,305.0,198.5,4.3825,5.5,2022-08-31_Sukawarna,4,1,0,KOTA BANDUNG
16743,2022-08-31,Sulaksana Baru 1,3,296.0,160.0,5.7349997,8.0,2022-08-31_Sulaksana Baru 1,4,1,0,KOTA BANDUNG
16744,2022-08-31,Sulanjana,2,226.0,71.0,6.6275,7.5,2022-08-31_Sulanjana,4,1,0,KOTA BANDUNG
16745,2022-08-31,Sultan Ageng Tirtayasa,4,242.0,280.0,3.19,16.0,2022-08-31_Sultan Ageng Tirtayasa,4,1,0,KOTA BANDUNG
16746,2022-08-31,Sultan Agung,3,282.0,121.0,7.27,8.0,2022-08-31_Sultan Agung,4,1,0,KOTA BANDUNG
16747,2022-08-31,Suniaraja,3,252.0,97.0,7.29,12.0,2022-08-31_Suniaraja,4,1,0,KOTA BANDUNG
16748,2022-08-31,Surapati,2,1454.5,119.0,20.49,23.0,2022-08-31_Surapati,0,0,2,KOTA BANDUNG
16749,2022-08-31,Suryalaya,2,416.0,100.25,9.322500000000002,5.0,2022-08-31_Suryalaya,4,1,0,KOTA BANDUNG
16750,2022-08-31,Talaga Bodas,3,589.5,87.0,13.47,9.0,2022-08-31_Talaga Bodas,1,0,3,KOTA BANDUNG
16751,2022-08-31,Taman Holis Raya,3,230.0,222.0,2.85,8.0,2022-08-31_Taman Holis Raya,4,1,0,KOTA BANDUNG
16752,2022-08-31,Tamansari,2,1523.0,116.0,18.76,12.0,2022-08-31_Tamansari,0,0,2,KOTA BANDUNG
16753,2022-08-31,Tamblong,3,395.0,107.0,8.06,10.0,2022-08-31_Tamblong,4,1,0,KOTA BANDUNG
16754,2022-08-31,Tata Surya,2,409.0,86.5,10.450001,4.0,2022-08-31_Tata Surya,1,1,0,KOTA BANDUNG
16755,2022-08-31,Terusan Buah Batu,3,1047.0,115.0,14.764999,22.0,2022-08-31_Terusan Buah Batu,0,0,3,KOTA BANDUNG
16756,2022-08-31,Terusan Cibaduyut,2,536.0,90.0,12.37,4.0,2022-08-31_Terusan Cibaduyut,1,1,3,KOTA BANDUNG
16757,2022-08-31,Terusan Cisaranten Kulon,2,555.0,119.5,10.19,9.0,2022-08-31_Terusan Cisaranten Kulon,1,1,3,KOTA BANDUNG
16758,2022-08-31,Terusan Gatot Subroto,4,351.0,358.0,3.07,1.0,2022-08-31_Terusan Gatot Subroto,4,1,0,KOTA BANDUNG
16759,2022-08-31,Terusan Jakarta,2,1088.0,92.0,18.28,16.0,2022-08-31_Terusan Jakarta,0,0,2,KOTA BANDUNG
16760,2022-08-31,Terusan Kiaracondong,2,865.0,99.5,12.92,9.0,2022-08-31_Terusan Kiaracondong,1,0,3,KOTA BANDUNG
16761,2022-08-31,Terusan Pasir Koja,2,989.0,105.75,18.6349995,12.0,2022-08-31_Terusan Pasir Koja,0,0,2,KOTA BANDUNG
16762,2022-08-31,Teuku Umar,2,425.0,67.0,9.83,1.0,2022-08-31_Teuku Umar,1,1,0,KOTA BANDUNG
16763,2022-08-31,Tol Padaleunyi,1,2943.0,179.5,48.44,7.0,2022-08-31_Tol Padaleunyi,2,0,2,KOTA BANDUNG
16764,2022-08-31,Tol Pasteur,4,245.0,177.75,4.5600000000000005,34.5,2022-08-31_Tol Pasteur,4,1,0,KOTA BANDUNG
16765,2022-08-31,Trunojoyo,3,521.0,100.75,9.71,6.0,2022-08-31_Trunojoyo,1,1,3,KOTA BANDUNG
16766,2022-08-31,Tubagus Ismail,2,978.0,113.0,15.4175,11.5,2022-08-31_Tubagus Ismail,0,0,3,KOTA BANDUNG
16767,2022-08-31,Turangga,3,615.0,67.0,14.989999999999998,2.5,2022-08-31_Turangga,1,0,3,KOTA BANDUNG
16768,2022-08-31,Veteran,2,789.0,70.5,17.0775,9.0,2022-08-31_Veteran,0,0,3,KOTA BANDUNG
16769,2022-08-31,WR Supratman,3,647.0,86.0,15.16,7.0,2022-08-31_WR Supratman,1,0,3,KOTA BANDUNG
16770,2022-08-31,Wa'as,3,219.0,94.0,5.83,9.0,2022-08-31_Wa'as,4,1,0,KOTA BANDUNG
16771,2022-08-31,Wastukencana,3,417.0,90.0,11.56,5.0,2022-08-31_Wastukencana,1,1,3,KOTA BANDUNG
16772,2022-08-31,Westhoff,3,403.0,123.5,7.075,8.0,2022-08-31_Westhoff,4,1,0,KOTA BANDUNG
16773,2022-09-01,Abdul Rahman Saleh,2,838.0,81.5,17.555,9.0,2022-09-01_Abdul Rahman Saleh,0,0,3,KOTA BANDUNG
16774,2022-09-01,Akses Tol Pasteur,3,374.0,141.0,5.11,13.0,2022-09-01_Akses Tol Pasteur,4,1,0,KOTA BANDUNG
16775,2022-09-01,Alkateri,1,230.0,71.0,4.43,7.0,2022-09-01_Alkateri,4,1,0,KOTA BANDUNG
16776,2022-09-01,Anggrek,3,353.5,110.5,7.4,10.5,2022-09-01_Anggrek,4,1,0,KOTA BANDUNG
16777,2022-09-01,Antapani,3,485.0,72.5,12.19,13.0,2022-09-01_Antapani,1,0,3,KOTA BANDUNG
16778,2022-09-01,Arah Mustang/Cibogo/Gunung Batu,4,207.0,117.0,5.41,11.0,2022-09-01_Arah Mustang/Cibogo/Gunung Batu,4,1,0,KOTA BANDUNG
16779,2022-09-01,Arah Taman Sari/Dago/Dipati Ukur/Sabuga,4,265.0,133.0,6.06,11.0,2022-09-01_Arah Taman Sari/Dago/Dipati Ukur/Sabuga,4,1,0,KOTA BANDUNG
16780,2022-09-01,Arcamanik Endah,2,862.5,78.5,16.24,9.0,2022-09-01_Arcamanik Endah,0,0,3,KOTA BANDUNG
16781,2022-09-01,Arjuna,3,357.0,119.0,5.57,1.0,2022-09-01_Arjuna,4,1,0,KOTA BANDUNG
16782,2022-09-01,Asia Afrika,2,940.25,83.5,17.645000000000003,13.0,2022-09-01_Asia Afrika,0,0,2,KOTA BANDUNG
16783,2022-09-01,Astana Anyar,3,754.0,97.0,12.65,14.0,2022-09-01_Astana Anyar,1,0,3,KOTA BANDUNG
16784,2022-09-01,BKR,3,809.0,104.0,12.39,15.0,2022-09-01_BKR,1,0,3,KOTA BANDUNG
16785,2022-09-01,Babakan Ciparay,2,191.0,82.5,5.0,10.0,2022-09-01_Babakan Ciparay,4,1,0,KOTA BANDUNG
16786,2022-09-01,Babakan Sari,2,575.0,68.5,13.02,8.0,2022-09-01_Babakan Sari,1,0,3,KOTA BANDUNG
16787,2022-09-01,Badak Singa,4,154.0,134.0,3.625,6.0,2022-09-01_Badak Singa,4,1,0,KOTA BANDUNG
16788,2022-09-01,Banceuy,3,525.0,95.5,11.205,11.0,2022-09-01_Banceuy,1,1,3,KOTA BANDUNG
16789,2022-09-01,Batu Kencana,2,284.0,276.5,1.86,5.0,2022-09-01_Batu Kencana,4,1,0,KOTA BANDUNG
16790,2022-09-01,Batununggal,2,256.0,71.0,6.94,7.0,2022-09-01_Batununggal,4,1,0,KOTA BANDUNG
16791,2022-09-01,Batununggal Indah Raya,2,639.0,147.25,9.72,5.5,2022-09-01_Batununggal Indah Raya,1,1,0,KOTA BANDUNG
16792,2022-09-01,Bojong Koneng,1,827.0,90.0,14.06,11.0,2022-09-01_Bojong Koneng,1,0,3,KOTA BANDUNG
16793,2022-09-01,Bojong Raya,2,845.0,79.0,17.03,8.0,2022-09-01_Bojong Raya,0,0,3,KOTA BANDUNG
16794,2022-09-01,Braga,2,392.0,90.0,8.065001,8.0,2022-09-01_Braga,4,1,0,KOTA BANDUNG
16795,2022-09-01,Brigjen Katamso,2,745.0,80.0,16.98,8.0,2022-09-01_Brigjen Katamso,0,0,3,KOTA BANDUNG
16796,2022-09-01,Buah Batu,3,1327.0,139.5,15.77,22.0,2022-09-01_Buah Batu,0,0,2,KOTA BANDUNG
16797,2022-09-01,Bukit Raya,3,391.0,126.5,5.475,8.0,2022-09-01_Bukit Raya,4,1,0,KOTA BANDUNG
16798,2022-09-01,Bungur,3,434.0,114.0,9.045,4.0,2022-09-01_Bungur,4,1,0,KOTA BANDUNG
16799,2022-09-01,Caringin,2,672.0,89.0,11.4875005,7.0,2022-09-01_Caringin,1,0,3,KOTA BANDUNG
16800,2022-09-01,Cendana,4,235.0,122.5,5.435,2.0,2022-09-01_Cendana,4,1,0,KOTA BANDUNG
16801,2022-09-01,Cibaduyut Raya,3,1008.0,94.5,13.59,47.0,2022-09-01_Cibaduyut Raya,0,0,3,KOTA BANDUNG
16802,2022-09-01,Cibiru Hilir,1,638.0,90.0,9.46,2.0,2022-09-01_Cibiru Hilir,1,1,3,KOTA BANDUNG
16803,2022-09-01,Cibogo Atas,3,593.0,82.0,10.96,2.0,2022-09-01_Cibogo Atas,1,1,3,KOTA BANDUNG
16804,2022-09-01,Cibolerang,2,564.0,136.0,9.585,7.0,2022-09-01_Cibolerang,1,1,0,KOTA BANDUNG
16805,2022-09-01,Cibolerang Barat,3,462.0,81.0,11.94,8.5,2022-09-01_Cibolerang Barat,1,1,3,KOTA BANDUNG
16806,2022-09-01,Cidurian Selatan,2,605.0,86.0,10.28,10.0,2022-09-01_Cidurian Selatan,1,1,3,KOTA BANDUNG
16807,2022-09-01,Cigadung Raya Barat,2,454.5,75.75,12.585,4.5,2022-09-01_Cigadung Raya Barat,1,1,3,KOTA BANDUNG
16808,2022-09-01,Cigadung Raya Selatan,2,807.0,93.0,13.61,9.0,2022-09-01_Cigadung Raya Selatan,1,0,3,KOTA BANDUNG
16809,2022-09-01,Cigagak Cipadung,1,691.0,61.0,14.085,6.0,2022-09-01_Cigagak Cipadung,1,0,3,KOTA BANDUNG
16810,2022-09-01,Cigending,3,337.5,146.5,4.9425,6.0,2022-09-01_Cigending,4,1,0,KOTA BANDUNG
16811,2022-09-01,Cigondewah Kaler,3,824.0,91.5,12.22,5.0,2022-09-01_Cigondewah Kaler,1,0,3,KOTA BANDUNG
16812,2022-09-01,Cigondewah Rahayu,2,564.0,84.25,14.285,8.5,2022-09-01_Cigondewah Rahayu,1,0,3,KOTA BANDUNG
16813,2022-09-01,Cihampelas,3,954.0,134.0,14.81,16.0,2022-09-01_Cihampelas,1,0,3,KOTA BANDUNG
16814,2022-09-01,Cihapit,2,461.75,91.0,9.72,8.5,2022-09-01_Cihapit,1,1,0,KOTA BANDUNG
